course_id,exercise_id,titles,chapter
C_707379,Ex_573628,"['第8章  计算机辅助计算与优化', None, '8.2Excel 中的规划求解--作业']",8.4
C_707379,Ex_573629,"['第8章  计算机辅助计算与优化', None, '8.3 Excel 中的宏与规划求解1--作业']",8.6
C_707379,Ex_573630,"['第8章  计算机辅助计算与优化', None, '8.4 Excel 中的宏与规划求解2--作业']",8.8
C_769293,Ex_772471,"['第七章 二叉搜索树', None, '（a）概述--作业']",10.2
C_769293,Ex_772472,"['第七章 二叉搜索树', None, '（b1）BST：查找--作业']",10.4
C_769293,Ex_772473,"['第七章 二叉搜索树', None, '（b2）BST：插入--作业']",10.6
C_769293,Ex_772474,"['第七章 二叉搜索树', None, '（b3）BST：删除--作业']",10.8
C_769293,Ex_772475,"['第七章 二叉搜索树', None, '（d1）AVL树：重平衡--作业']",10.11
C_769293,Ex_772476,"['第七章 二叉搜索树', None, '（d2）AVL树：插入--作业']",10.13
C_769293,Ex_772477,"['第七章 二叉搜索树', None, '（d3）AVL树：删除--作业']",10.15
C_769293,Ex_772478,"['第七章 二叉搜索树', None, '（d4）AVL树：(3+4)-重构--作业']",10.17
C_770751,Ex_777111,"['第一章 Linux基金会 Chapter 1: The Linux Foundation', None, '知识点检测 Knowledge Check--作业']",2.5
C_770751,Ex_777135,"['第二章 Linux理念与基本概念 Chapter 2: Linux Philosophy and Concepts', None, '知识点检测 Knowledge Check--作业']",3.7
C_770751,Ex_777172,"['第三章 Linux基础知识与系统启动 Chapter 3: Linux Basics and System Startup', None, '知识点检测 Knowledge Check--作业']",4.6
C_770751,Ex_777226,"['第四章 图形界面 Chapter 4: Graphical Interface', None, '知识点检测 Knowledge Check--作业']",5.5
C_770751,Ex_777263,"['第五章 在图形界面进行系统配置 Chapter 5: System Configuration from the Graphical Interface', None, '知识点检测 Knowledge Check--作业']",6.5
C_770751,Ex_777281,"['第六章 常见应用程序 Chapter 6: Common Applications', None, '知识点检测 Knowledge Check--作业']",7.6
C_770751,Ex_777363,"['第七章 命令行操作 Chapter 7: Command Line Operations', None, '知识点检测 Knowledge Check--作业']",8.7
C_770751,Ex_777389,"['第八章 获取Linux学习资料 Chapter 8: Finding Linux Documentation', None, '知识点检测 Knowledge Check--作业']",9.7
C_770751,Ex_777427,"['第九章 进程 Chapter 9: Processes', None, '知识点检测 Knowledge Check--作业']",10.6
C_770751,Ex_777470,"['第十章 文件操作 Chapter 10: File Operations', None, '知识点检测 Knowledge Check--作业']",11.6
C_770751,Ex_777504,"['第十一章 文本编辑器 Chapter 11: Text Editors', None, '知识点检测 Knowledge Check--作业']",12.4
C_770751,Ex_777541,"['第十二章 用户环境 Chapter 12: User Environment', None, '知识点检测 Knowledge Check--作业']",13.6
C_770751,Ex_777594,"['第十三章 文本操作 Chapter 13 : Manipulating Text', None, '知识点检测 Knowledge Check--作业']",14.9
C_770751,Ex_777638,"['第十四章 网络管理 Chapter 14: Network Operations', None, '知识点检测 Knowledge Check--作业']",15.6
C_770751,Ex_777680,"['第十五章 Bash Shell脚本编写 基础篇 Chapter 15 : The Bash Shell and Basic Scripting', None, '知识点检测 Knowledge Check--作业']",16.5
C_770751,Ex_777708,"['第十六章 Bash Shell脚本编写 高级篇 Chapter 16: More on Bash Shell Scripting', None, '知识点检测 Knowledge Check--作业']",17.7
C_770751,Ex_777751,"['第十七章 打印 Chapter 17: Printing', None, '知识点检测 Knowledge Check--作业']",18.5
C_770751,Ex_777777,"['第十八章 本地安全法则 Chapter 18: Local Security Principles', None, 'Knowledge Check--作业']",19.7
C_770751,Ex_777779,"['结业考试 Final Exam', None, '结业考试 Final Exam--作业']",20.2
C_784172,Ex_801044,"['从问题到C语言程序设计', None, '1.1 计算机的问题求解方法--作业']",0.1
C_784172,Ex_801075,"['数据计算实现与顺序结构程序设计（一）', None, '2.1 算术运算的C程序实现--作业']",1.1
C_784172,Ex_801076,"['数据计算实现与顺序结构程序设计（一）', None, '2.2 关系运算的C程序实现--作业']",1.3
C_784172,Ex_801077,"['数据计算实现与顺序结构程序设计（一）', None, '第二周作业--作业']",1.5
C_784172,Ex_801102,"['数据计算实现与顺序结构程序设计（二）', None, '2.3 逻辑运算的C程序实现--作业']",2.1
C_784172,Ex_801103,"['数据计算实现与顺序结构程序设计（二）', None, '2.5 几种很个别的运算--作业']",2.4
C_784172,Ex_801104,"['数据计算实现与顺序结构程序设计（二）', None, '2.7 顺序结构程序实例--作业']",2.7
C_784172,Ex_801130,"['选择结构的程序设计', None, '3.1 程序中的路径选择实现--作业']",3.1
C_784172,Ex_801131,"['选择结构的程序设计', None, '3.2 路径中的再选择——嵌套判断--作业']",3.3
C_784172,Ex_801132,"['选择结构的程序设计', None, '3.4 多分支问题的C程序设计--作业']",3.6
C_784172,Ex_801133,"['选择结构的程序设计', None, '3.6 选择结构的程序实例--作业']",3.9
C_784172,Ex_801134,"['选择结构的程序设计', None, '第四周作业--作业']",3.12
C_784172,Ex_801161,"['循环结构的程序设计（一）', None, '4.1 需要重复执行的程序--作业']",4.1
C_784172,Ex_801162,"['循环结构的程序设计（一）', None, '4.2 至少要执行一次的循环--作业']",4.3
C_784172,Ex_801163,"['循环结构的程序设计（一）', None, '4.3 已知循环次数用for语句--作业']",4.5
C_784172,Ex_801164,"['循环结构的程序设计（一）', None, '循环结构的程序设计（一）--4.4 循环控制——简单循环应用']",4.7
C_784172,Ex_801188,"['循环结构的程序设计（二）', None, '4.5 循环的嵌套--作业']",5.1
C_784172,Ex_801189,"['循环结构的程序设计（二）', None, '4.6 break与continue--作业']",5.3
C_784172,Ex_801190,"['循环结构的程序设计（二）', None, '第六周作业--作业']",5.6
C_784172,Ex_801215,"['数组（一）', None, '5.2 一维数组的定义和引用--作业']",6.2
C_784172,Ex_801239,"['数组（二）', None, '5.6 二维数组的输入输出--作业']",7.2
C_784172,Ex_801240,"['数组（二）', None, '5.8 二维字符数组--作业']",7.5
C_784172,Ex_801243,"['期末考试', None, '期末考试--期末考试']",10.1
C_837721,Ex_906624,"['课程的三次作业', None, '第一次作业及答题链接--作业']",8.2
C_837721,Ex_906625,"['课程的三次作业', None, '第二次作业及答题链接--作业']",8.4
C_837721,Ex_906626,"['课程的三次作业', None, '第三次作业及答题链接--作业']",8.6
C_681684,Ex_212467,"['1 单片机系统概述', None, '1.6 第一单元作业']",1.6
C_681684,Ex_212480,"['2 单片机的硬件结构', None, '2.13 第二单元作业']",2.13
C_681684,Ex_212501,"['3 指令系统', None, '3.21 第三单元作业']",3.21
C_681684,Ex_212516,"['4 汇编语言程序设计', None, '4.15 第四单元作业']",4.15
C_681684,Ex_212527,"['5 单片机存储器扩展', None, '5.11 第五单元作业']",5.11
C_681684,Ex_212536,"['6 中断与定时系统', None, '6.9 第六单元作业']",6.9
C_681684,Ex_212547,"['7 I/O扩展及应用', None, '7.11 第七单元作业']",7.11
C_681684,Ex_212556,"['8 单片机实验', None, '8.1 流水灯控制系统设计--作业']",8.2
C_681684,Ex_212557,"['8 单片机实验', None, '8.2 数码管显示系统设计--作业']",8.4
C_681684,Ex_212558,"['8 单片机实验', None, '8.3 按键控制系统设计--作业']",8.6
C_681684,Ex_212559,"['8 单片机实验', None, '8.4 中断控制系统设计--作业']",8.8
C_681684,Ex_212560,"['8 单片机实验', None, '8.5 定时计数器系统设计--作业']",8.10
C_681684,Ex_212561,"['8 单片机实验', None, '8.6 串口通信系统设计--作业']",8.12
C_681684,Ex_212562,"['8 单片机实验', None, '8.7 汉字显示系统设计-作业']",8.14
C_681684,Ex_1094586,"['8 单片机实验', None, '8.9 第八章作业-作业']",8.17
C_680762,Ex_118587,"['第一章 数据科学 你的影子无所不在', '第二节 初窥门径', '第二节测试 初窥门径']",0.1.1
C_680762,Ex_118588,"['第一章 数据科学 你的影子无所不在', '第三节 知行合一', '第三节测试 知行合一']",0.2.1
C_680762,Ex_118589,"['第一章 数据科学 你的影子无所不在', '第四节 见微知著', '第四节测试 见微知著 ']",0.3.1
C_680762,Ex_118594,"['第二章 数据采集：巧妇难为无米之炊', '第一节 感知万物', '第一节测试 感知万物']",1.1
C_680762,Ex_118595,"['第二章 数据采集：巧妇难为无米之炊', '第二节 化繁为简', '第二节测试 化繁为简']",1.1.1
C_680762,Ex_118596,"['第二章 数据采集：巧妇难为无米之炊', '第三节 前程无线', '第三节测试 前程无线']",1.2.1
C_680762,Ex_118597,"['第二章 数据采集：巧妇难为无米之炊', '第四节 运筹帷幄', '第四节测试 运筹帷幄']",1.3.1
C_680762,Ex_118603,"['第三章 数据可视化：一图知天下', '第一节 眼底风云', '第一节测试 眼底风云']",2.1
C_680762,Ex_118604,"['第三章 数据可视化：一图知天下', '第二节 心灵之窗', '第二节测试 心灵之窗']",2.1.1
C_680762,Ex_118605,"['第三章 数据可视化：一图知天下', '第三节 历史上的可视化', '第三节测试 历史上的可视化']",2.2.1
C_680762,Ex_118606,"['第三章 数据可视化：一图知天下', '第四节 表格数据的可视化', '第四节测试 表格数据的可视化']",2.3.1
C_680762,Ex_118607,"['第三章 数据可视化：一图知天下', '第五节 高维数据的可视化', '第五节测试 高维数据的可视化']",2.4.1
C_680762,Ex_118614,"['第四章 高性能计算：天下武功唯快不破', '第一节 数据科学的发动机', '第一节测试 数据科学的发动机']",3.1
C_680762,Ex_118615,"['第四章 高性能计算：天下武功唯快不破', '第二节 忆往昔峥嵘岁月稠', '第二节测试 忆往昔峥嵘岁月稠']",3.1.1
C_680762,Ex_118616,"['第四章 高性能计算：天下武功唯快不破', '第三节 众智之为无不成', '第三节测试 众智之为无不成']",3.2.1
C_680762,Ex_118617,"['第四章 高性能计算：天下武功唯快不破', '第四节 线程与进程', '第四节测试 线程与进程']",3.3.1
C_680762,Ex_118618,"['第四章 高性能计算：天下武功唯快不破', '第五节 GPU计算', '第五节测试 GPU计算']",3.4.1
C_680762,Ex_118619,"['第四章 高性能计算：天下武功唯快不破', '第六节 并行性能评估', '第六节测试 并行性能评估']",3.5.1
C_680762,Ex_118628,"['第五章 数据隐私：你的隐私谁做主', '第一节 袁博老师的解读', '第一节测试 袁博老师的解读']",4.1
C_680762,Ex_118629,"['第五章 数据隐私：你的隐私谁做主', '第二节 个人信息保护的困境', '第二节测试 个人信息保护的困境']",4.1.1
C_680762,Ex_118630,"['第五章 数据隐私：你的隐私谁做主', '第三节 个人信息保护的重点', '第三节测试 个人信息保护的重点']",4.2.1
C_680762,Ex_118631,"['第五章 数据隐私：你的隐私谁做主', '第四节 网络安全法', '第四节测试 网络安全法']",4.3.1
C_680762,Ex_118632,"['第五章 数据隐私：你的隐私谁做主', '第五节 刑法司法解释', '第五节测试 刑法司法解释']",4.4.1
C_680762,Ex_118633,"['第五章 数据隐私：你的隐私谁做主', '第六节 民法总则', '第六节测试 民法总则']",4.5.1
C_680762,Ex_118640,"['第六章 数据与法：数字化的法律世界', '第三节 大数据预测犯罪的讨论', '第三节测试 大数据预测犯罪的讨论']",5.2.1
C_680762,Ex_118641,"['第六章 数据与法：数字化的法律世界', '第五节 著作权法研究案例', '第五节测试 著作权法研究案例']",5.4.1
C_680762,Ex_118642,"['第六章 数据与法：数字化的法律世界', '第六节 数据与人工智能的应用', '第六节测试 数据与人工智能的应用']",5.5.1
C_680762,Ex_118649,"['第七章 数据知识产权：数据即财富', '第二节 著作权问题', '第二节测试 著作权问题']",6.1.1
C_680762,Ex_118650,"['第七章 数据知识产权：数据即财富', '第三节 反不正当竞争问题', '第三节测试 反不正当竞争问题']",6.2.1
C_680762,Ex_118651,"['第七章 数据知识产权：数据即财富', '第四节 遗忘权问题', '第四节测试 遗忘权问题']",6.3.1
C_680762,Ex_118652,"['第七章 数据知识产权：数据即财富', '第五节 数据携带权和数据垄断', '第五节测试 数据携带权和数据垄断']",6.4.1
C_680762,Ex_118659,"['第八章 环境大数据分析：知其然知其所以然', '第一节 空气污染的标准与规范', '第一节测试 空气污染的标准与规范']",7.1
C_680762,Ex_118660,"['第八章 环境大数据分析：知其然知其所以然', '第二节 环境数据获取、传输与存储', '第二节测试 环境数据获取、传输与存储']",7.1.1
C_680762,Ex_118661,"['第八章 环境大数据分析：知其然知其所以然', '第三节 环境大数据处理', '第三节测试 环境大数据处理']",7.2.1
C_680762,Ex_118662,"['第八章 环境大数据分析：知其然知其所以然', '第四节 环境大数据的典型应用', '第四节测试 环境大数据的典型应用']",7.3.1
C_734011,Ex_585118,"['第一讲 大数据和ODPS', None, 'QUIZ--作业']",1.4
C_734011,Ex_585151,"['第二讲 分布式存储', None, 'QUIZ--作业']",2.30
C_734011,Ex_585159,"['第三讲 资源管理与任务调度', None, 'QUIZ--作业']",3.9
C_734011,Ex_585167,"['第四讲 分布式编程模型的设计与演化', None, 'QUIZ--作业']",4.8
C_734011,Ex_700237,"['实践1：通过两阶段提交协议完成数据上传', 'HW1：通过两阶段提交协议完成数据上传', '实践1']",5.5.1
C_734011,Ex_585178,"['第五讲 离线分布式关系型计算', None, 'QUIZ--作业']",6.6
C_734011,Ex_585187,"['第六讲 全局数据管理与调度', None, 'QUIZ--作业']",7.10
C_734011,Ex_700258,"['实践2：编写MR完成Group By+Join操作', 'HW2：编写MR完成Group By+Join操作', '实践二']",8.2.1
C_734011,Ex_585198,"['第七讲 流式计算的系统设计与实现', None, 'QUIZ--作业']",9.9
C_734011,Ex_585204,"['第八讲 内存计算', None, 'QUIZ--作业']",10.7
C_734011,Ex_585206,"['第九讲 大规模数据的分布式机器学习平台', None, 'QUIZ--作业']",11.3
C_734011,Ex_700259,"['实践3：实现MapReduce编程运行时库', 'HW3:实现MapReduce编程运行时库', '实践三']",12.4.1
C_1749733,Ex_4276785,"['Introduction to Combinatorial Mathematics', ""What's Combinatorial Mathematics"", ""What's Combinatorial Mathematics--Homework""]",0.1
C_1749733,Ex_4276786,"['Introduction to Combinatorial Mathematics', 'The Most Ingenious Arrangement - Magic Square', 'The Most Ingenious Arrangement - Magic Square--Homework']",0.1.1
C_1749733,Ex_4276787,"['Introduction to Combinatorial Mathematics', 'Suffering Parchment Roll', 'Suffering Parchment Roll--Homework']",0.2.1
C_1749733,Ex_4276788,"['Introduction to Combinatorial Mathematics', 'Is Your Phone Password Safe', 'Talking About Combinatorial Mathematics--Is Your P']",0.3.1
C_1749733,Ex_4276789,"['Introduction to Combinatorial Mathematics', 'Brute-force Enumaration OR Abstract Conversion', 'Brute-force Enumaration OR Abstract Conversion--Homework']",0.4.4
C_1749733,Ex_4276790,"['Introduction to Combinatorial Mathematics', 'Homework 1', 'Homework 1']",0.5.1
C_1749733,Ex_4276807,"['Combinatorial trip of a Pingpong ball', 'Permutation or Combination?', 'Combinatorial trip of a Pingpong ball--Permutation']",1.1.2
C_1749733,Ex_4276808,"['Combinatorial trip of a Pingpong ball', 'Various Permutations', 'Combinatorial trip of a Pingpong ball--Various Per']",1.2.2
C_1749733,Ex_4276809,"['Combinatorial trip of a Pingpong ball', 'Different Kinds of Combinations', 'Combinatorial trip of a Pingpong ball--Different K']",1.3.2
C_1749733,Ex_4276810,"['Combinatorial trip of a Pingpong ball', 'Permutation In The Bell Ring', 'Combinatorial trip of a Pingpong ball--Permutation']",1.4.4
C_1749733,Ex_4276811,"['Combinatorial trip of a Pingpong ball', 'Homework 2', 'Homework 2']",1.5.1
C_1749733,Ex_4276823,"['Generating Function', 'Generating Function & Counting Rules', 'Generating Function & Counting Rules--Homework']",2.1
C_1749733,Ex_4276824,"['Generating Function', 'Simple Application Of Generating Function', 'Generating Function--Simple Application Of Generat']",2.1.2
C_1749733,Ex_4276825,"['Generating Function', 'Ferrers Diagram', 'Ferrers Diagram--Homework']",2.3.1
C_1749733,Ex_4276826,"['Generating Function', 'Homework  3', 'Homework  3']",2.5
C_1749733,Ex_4276844,"['Linear Homogeneous Recurrence Relation', 'Fibonacci Sequence', 'Fibonacci Sequence--Homework']",3.2
C_1749733,Ex_4276845,"['Linear Homogeneous Recurrence Relation', 'Application Of The Fibonacci Sequence', 'Linear Homogeneous Recurrence Relation--Applicatio']",3.1.4
C_1749733,Ex_4276846,"['Linear Homogeneous Recurrence Relation', 'Linear Homogeneous Recurrence Relation', 'Linear Homogeneous Recurrence Relation--Homework']",3.2.5
C_1749733,Ex_4276847,"['Linear Homogeneous Recurrence Relation', 'Homework Of Week 4', 'Homework Of Week 4']",3.4.1
C_1749733,Ex_4276863,"['Magical Sequences', 'Catalan Numbers', 'Magical Sequences--Catalan Numbers']",4.3
C_1749733,Ex_4276864,"['Magical Sequences', 'Exponential  Generating Functions', 'Exponential  Generating Functions--Homework']",4.1.2
C_1749733,Ex_4276865,"['Magical Sequences', 'Derangements', 'Magical Sequences--Derangements']",4.2.2
C_1749733,Ex_4276866,"['Magical Sequences', 'Stirling Numbers', 'Magical Sequences--Stirling Numbers']",4.3.2
C_1749733,Ex_4276867,"['Magical Sequences', 'Homework of Week 5', 'Magical Sequences--Homework of Week 5']",4.5
C_1749733,Ex_4276884,"['Inclusion-Exclusion Principle And Pigeonhole Principle', 'Inclusion And Exclusion Principle', 'Inclusion-Exclusion Principle And Pigeonhole Princ']",5.2
C_1749733,Ex_4276885,"['Inclusion-Exclusion Principle And Pigeonhole Principle', 'Pigeonhole Principle', 'Inclusion-Exclusion Principle And Pigeonhole Princ']",5.3.2
C_1749733,Ex_4276886,"['Inclusion-Exclusion Principle And Pigeonhole Principle', 'Visible Pigeonholes', 'Inclusion-Exclusion Principle And Pigeonhole Princ']",5.4.3
C_1749733,Ex_4276887,"['Inclusion-Exclusion Principle And Pigeonhole Principle', 'Homework Of Week 6', 'Inclusion-Exclusion Principle And Pigeonhole Princ']",5.6.1
C_1749733,Ex_6133630,"['Introduction to Algorithms Design', 'Example: Majority Element', 'Q: Majority Element']",6.1.1
C_1749733,Ex_6133631,"['Introduction to Algorithms Design', 'Algorihtm Complexity', 'Q:Algorithm Complexity']",6.2.1
C_1749733,Ex_6133632,"['Introduction to Algorithms Design', 'Asymptotic Analysis', 'Q:Asymptotic Analysis']",6.3.1
C_1749733,Ex_6133633,"['Introduction to Algorithms Design', 'Homework of Week 7', 'Homework of Week 7']",6.4
C_1749733,Ex_6133634,"['Incremental Algorithms', 'Loop Invariant', 'Q:Loop Invariant']",7.1.1
C_1749733,Ex_6133635,"['Incremental Algorithms', 'Example: Insertion Sort', 'Q:Insertion Sort']",7.2.1
C_1749733,Ex_6133636,"['Incremental Algorithms', 'Example: 2-Color Dutch National Flag Problem', 'Q:2-Color Dutch National Flag Problem']",7.3.1
C_1749733,Ex_6133637,"['Incremental Algorithms', 'Homework of Week 8', 'Homework of Week 8']",7.4
C_1749733,Ex_4276899,"['Group', None, 'Turnable World--作业']",7.2
C_1749733,Ex_4276900,"['Group', None, 'Permutation Group--作业']",7.4
C_1749733,Ex_4276901,"['Group', None, 'Burnside Lemma--作业']",7.6
C_1749733,Ex_4276902,"['Group', None, 'Homework Of Week 7--作业']",7.8
C_1749733,Ex_4276918,"['Semester Questionare', 'Semester Questionare', 'Semester Questionare--Homework']",8
C_1749733,Ex_6133638,"['Divide and Conquer', 'Example: Merge Sort', 'Q: Merge Sort']",8.1.1
C_1749733,Ex_6133639,"['Divide and Conquer', 'Example: Order Statistics: Select: Partition', 'Q: Select: Partition']",8.2.1
C_1749733,Ex_6133640,"['Divide and Conquer', 'Example: Order Statistics: Select: Linear Time', 'Q:Select: Linear Time']",8.3.1
C_1749733,Ex_6133641,"['Divide and Conquer', 'Substitution Method', 'Q:Substitution Method']",8.4.1
C_1749733,Ex_6133642,"['Divide and Conquer', 'Recursion Tree Method', 'Q:Recursion Tree Method']",8.5.1
C_1749733,Ex_6133643,"['Divide and Conquer', 'The Master Method', 'Q: The Master Method']",8.6.1
C_1749733,Ex_6133644,"['Divide and Conquer', 'Homework of Week 9', 'Homework of Week 9']",8.7
C_1749733,Ex_4276916,"['Polya Theorem', None, 'Rotating Polyhedron--作业']",8.4
C_1749733,Ex_4276917,"['Polya Theorem', None, 'Homework of Week 8--作业']",8.7
C_1749733,Ex_6133645,"['Randomized Algorithms', 'Indicator Random Variable', 'Q: Indicator Random Variable']",9.1
C_1749733,Ex_6133646,"['Randomized Algorithms', 'Hiring Problem', 'Q:Hiring Problem']",9.1.1
C_1749733,Ex_6133647,"['Randomized Algorithms', 'Randomized Algorihtm', 'Q:Randomized Algorihtm']",9.3.1
C_1749733,Ex_6133648,"['Randomized Algorithms', 'Example: Randomized Select Analysis', 'Q:Randomized Select']",9.5.1
C_1749733,Ex_6133649,"['Randomized Algorithms', 'Homework of Week 10', 'Homework of Week 10']",9.6
C_1749733,Ex_6133650,"['Dynamic Programming', 'Maximum Subarray: D&C solution', 'Q:Maximum Subarray']",10.1
C_1749733,Ex_6133651,"['Dynamic Programming', 'Maximum Subarray: Dynamic Programming Solution', 'Q:Maximum Subarray DP solution']",10.1.1
C_1749733,Ex_6133652,"['Dynamic Programming', 'Optimization Problems: Knapsack and Matrix Chain Multiplication', 'Q: Optimization Problems']",10.2.1
C_1749733,Ex_6133653,"['Dynamic Programming', 'Steps of Dynamic Programming (1&2 Recursively Define Optimal Solutions)', 'Q:Steps of Dynamic Programming (1&2)']",10.3.1
C_1749733,Ex_6133654,"['Dynamic Programming', 'Steps of Dynamic Programming (3&4 Compute Optimal Solutions)', 'Q:Steps of Dynamic Programming (3&4)']",10.4.1
C_1749733,Ex_6133655,"['Dynamic Programming', 'Homework of Week 11', 'Homework of Week 11']",10.6
C_1749733,Ex_5440252,"['Group (Optional)', 'Turnable World', 'quiz1']",11.1
C_1749733,Ex_5440253,"['Group (Optional)', 'Turnable World', 'quiz2']",11.4
C_1749733,Ex_5440254,"['Group (Optional)', 'Permutation Group', 'quiz3']",11.1.1
C_1749733,Ex_5440255,"['Group (Optional)', 'Permutation Group', 'quiz4']",11.1.4
C_1749733,Ex_5440256,"['Group (Optional)', 'Burnside Lemma', 'quiz5']",11.2.1
C_1749733,Ex_5440247,"['Polya Theorem (Optional)', 'Rotating Polyhedron', 'quiz1']",12.2.2
C_1749733,Ex_5440248,"['Polya Theorem (Optional)', 'Rotating Polyhedron', 'quiz2']",12.2.4
C_1749733,Ex_4276920,"['Final Exam', None, 'Final Exam--Final Exam']",13.1
C_747024,Ex_730899,"['第一讲：电磁学与分析数学史概览', None, '第一讲：电磁学与分析数学史概览--第一次作业']",1.11
C_747024,Ex_730916,"['第三讲：电路抽象', None, '第三讲：电路抽象--电路抽象 练习题']",3.5
C_747024,Ex_730917,"['第三讲：电路抽象', None, '第三讲：电路抽象--Quiz 3']",3.13
C_747024,Ex_730927,"['第四讲：比特与逻辑', None, '第四讲：比特与逻辑--Quiz4']",4.11
C_747024,Ex_730944,"['第六讲：数据与算法', None, '第六讲：数据与算法--Quiz6']",6.11
C_747024,Ex_730956,"['第七讲：通讯与网络', None, '第七讲：通讯与网络--Quiz7']",7.13
C_747024,Ex_730964,"['第八讲：媒体与认知', None, '第八讲：媒体与认知--Quiz8']",8.9
C_747024,Ex_730965,"['期末考试', None, '期末考试--Final Exam']",9.2
C_682737,Ex_388715,"['第一讲 数据文件的组织与索引技术', None, '6.练习--作业']",1.7
C_682737,Ex_388723,"['第二讲 查询处理及优化', None, '6.练习--作业']",2.7
C_682737,Ex_388729,"['第三讲 数据管理与恢复技术', None, '6. 练习--作业']",3.7
C_682737,Ex_388735,"['第四讲 事务并发调度的相关概念', None, '5. 练习--作业']",4.6
C_682737,Ex_388742,"['第五讲 基于封锁的并发控制机制', None, '6. 练习--作业']",5.7
C_682737,Ex_388746,"['第六讲 并发控制的其它机制', None, '4. 练习--作业']",6.5
C_682737,Ex_388753,"['第七讲 分布式数据库基本概念', None, '5. 练习--作业']",7.6
C_682737,Ex_388762,"['第八讲 分布式数据库的设计', None, '6. 练习--作业']",8.7
C_682737,Ex_388769,"['第九讲 分布式数据库查询机制', None, '6. 练习--作业']",9.7
C_682737,Ex_388777,"['第十讲 分布式数据库的事务管理及恢复机制', None, '7.练习--作业']",10.8
C_682737,Ex_388778,"['高级数据库技术期末试题', None, '试题--作业']",11.2
C_746968,Ex_2559271,"['1. 多媒体技术概述', None, '习题--作业']",1.7
C_746968,Ex_2559281,"['2. 多媒体数据压缩基本方法', None, '习题--作业']",2.5
C_746968,Ex_2559286,"['3. 数字图像压缩技术', None, '习题--作业']",3.5
C_746968,Ex_2559296,"['4. 数字视频压缩技术', None, '习题--作业']",4.11
C_746968,Ex_2559304,"['5. 语音频编码技术', None, '习题--作业']",5.9
C_746968,Ex_2559309,"['6. 流媒体技术', None, '习题--作业']",6.6
C_746968,Ex_2559310,"['期末考试', None, '考试--作业']",7.2
C_677157,Ex_101953,"['第四章 聚类算法', None, '第四章 聚类算法--习题']",4.3
C_677157,Ex_101980,"['第七章 Web链接分析', None, '第七章 Web链接分析--习题']",7.4
C_677157,Ex_101986,"['第八章 推荐系统', None, '第八章 推荐系统--习题一']",8.5
C_677157,Ex_101987,"['第八章 推荐系统', None, '第八章 推荐系统--习题二']",8.6
C_677157,Ex_796465,"['自我提升练习', None, '综合编程题']",9.1
C_682637,Ex_370315,"['第二部分 博弈论', None, '第二部分 博弈论--习题']",1.7
C_682637,Ex_370323,"['第四部分 信息网络与万维网', None, '第四部分 信息网络与万维网--习题']",3.4
C_682637,Ex_370328,"['第六部分 网络动力学：结构模型', None, '第六部分 网络动力学：结构模型--习题']",5.2
C_682637,Ex_370332,"['第七部分 机构及其聚合行为', None, '第七部分 机构及其聚合行为--习题']",6.3
C_682400,Ex_316384,"['第一章：嵌入式系统基础', None, '1.1 嵌入式系统概念--作业']",1.2
C_682400,Ex_316385,"['第一章：嵌入式系统基础', None, '1.2 嵌入式系统组成--作业']",1.4
C_682400,Ex_316388,"['第二章：嵌入式处理器', None, '2.1 嵌入式处理器发展历史--作业']",2.2
C_682400,Ex_316389,"['第二章：嵌入式处理器', None, '2.2 三星S3C2440 微处理器--作业']",2.4
C_682400,Ex_316393,"['第三章：嵌入式操作系统', None, '3.1 嵌入式操作系统概述--作业']",3.2
C_682400,Ex_316394,"['第三章：嵌入式操作系统', None, '3.2 嵌入式Linux 操作系统--作业']",3.4
C_682400,Ex_316395,"['第三章：嵌入式操作系统', None, '3.3 Linux 操作系统实时性改造--作业']",3.6
C_682400,Ex_316399,"['第四章：嵌入式软件开发平台', None, '4.1 基于Linux的开发流程--作业']",4.2
C_682400,Ex_316400,"['第四章：嵌入式软件开发平台', None, '4.2 GCC 编译器--作业']",4.4
C_682400,Ex_316401,"['第四章：嵌入式软件开发平台', None, '4.3 GDB 调试器--作业']",4.6
C_682400,Ex_316404,"['第五章：嵌入式Linux驱动开发', None, '5.1 Linux 设备驱动技术--作业']",5.2
C_682400,Ex_316405,"['第五章：嵌入式Linux驱动开发', None, '5.2 Linux 设备驱动程序--作业']",5.4
C_682400,Ex_316408,"['第六章：嵌入式系统实验', None, '实验一：基于ARM的嵌入式Linux开发环境建立--作业']",6.2
C_682400,Ex_316409,"['第六章：嵌入式系统实验', None, '实验二：基于ARM的模块方式驱动程序实验--作业']",6.4
C_682400,Ex_316410,"['期末考试', None, '期末考试--作业']",7.2
C_696938,Ex_482041,"['第一章： 编译系统概论', None, '编译系统概论--自测练习与单元测试']",0.2
C_696938,Ex_482046,"['第二章：上下文无关文法和形式语言', None, '上下文无关文法和形式语言--自测练习与单元测试']",1.2
C_696938,Ex_482054,"['第三章：有穷自动机与正则表达式理论基础', None, '有穷自动机与正则表达式理论基础--自测练习与单元测试']",2.7
C_696938,Ex_482072,"['第四章：语法分析', None, '语法分析--自测练习与单元测试']",3.12
C_696938,Ex_482081,"['第五章：语法制导翻译和中间代码', None, '语法制导翻译和中间代码--自测练习与单元测试']",4.6
C_696938,Ex_482086,"['第六章：符号表', None, '符号表--自测练习与单元测试']",5.3
