course_id,problem_id,exercise_id
C_681803,Pm_294469,Ex_227819
C_681803,Pm_294470,Ex_227819
C_681803,Pm_294471,Ex_227820
C_681803,Pm_294472,Ex_227820
C_681803,Pm_294473,Ex_227820
C_681803,Pm_294474,Ex_227821
C_681803,Pm_294475,Ex_227828
C_681803,Pm_294476,Ex_227828
C_681803,Pm_294477,Ex_227829
C_681803,Pm_294478,Ex_227829
C_681803,Pm_294479,Ex_227830
C_681803,Pm_294480,Ex_227830
C_681803,Pm_294481,Ex_227836
C_681803,Pm_294482,Ex_227836
C_681803,Pm_294483,Ex_227836
C_681803,Pm_294484,Ex_227836
C_681803,Pm_294485,Ex_227837
C_681803,Pm_294486,Ex_227837
C_681803,Pm_294487,Ex_227837
C_681803,Pm_294488,Ex_227838
C_681803,Pm_294489,Ex_227838
C_681803,Pm_294490,Ex_227838
C_681803,Pm_294491,Ex_227839
C_681803,Pm_294492,Ex_227839
C_681803,Pm_294493,Ex_227839
C_681803,Pm_294494,Ex_227840
C_681803,Pm_294495,Ex_227840
C_681803,Pm_294496,Ex_227844
C_681803,Pm_294497,Ex_227844
C_681803,Pm_294498,Ex_227845
C_681803,Pm_294499,Ex_227846
C_681803,Pm_294500,Ex_227850
C_681803,Pm_294501,Ex_227851
C_681803,Pm_294502,Ex_227852
C_681885,Pm_301919,Ex_233806
C_681885,Pm_301920,Ex_233806
C_681885,Pm_301921,Ex_233806
C_681885,Pm_301922,Ex_233810
C_681885,Pm_301923,Ex_233810
C_681885,Pm_301924,Ex_233810
C_681885,Pm_301925,Ex_233816
C_681885,Pm_301926,Ex_233816
C_681885,Pm_301927,Ex_233816
C_681885,Pm_301928,Ex_233816
C_681885,Pm_301929,Ex_233816
C_681885,Pm_301930,Ex_233825
C_681885,Pm_301931,Ex_233825
C_681885,Pm_301932,Ex_233825
C_681885,Pm_301933,Ex_233825
C_681885,Pm_301934,Ex_233825
C_681885,Pm_301935,Ex_233832
C_681885,Pm_301936,Ex_233832
C_681885,Pm_301937,Ex_233832
C_681885,Pm_301938,Ex_233832
C_681885,Pm_301939,Ex_233832
C_681932,Pm_312824,Ex_240444
C_681932,Pm_312825,Ex_240444
C_681932,Pm_312826,Ex_240444
C_681932,Pm_312827,Ex_240444
C_681932,Pm_312828,Ex_240444
C_681932,Pm_312829,Ex_240444
C_681932,Pm_312830,Ex_240444
C_681932,Pm_312831,Ex_240451
C_681932,Pm_312832,Ex_240451
C_681932,Pm_312833,Ex_240451
C_681932,Pm_312834,Ex_240451
C_681932,Pm_312835,Ex_240451
C_681932,Pm_312836,Ex_240458
C_681932,Pm_312837,Ex_240458
C_681932,Pm_312838,Ex_240458
C_681932,Pm_312839,Ex_240458
C_681932,Pm_312840,Ex_240458
C_681932,Pm_312841,Ex_240458
C_681932,Pm_312842,Ex_240458
C_681932,Pm_312843,Ex_240458
C_681932,Pm_312844,Ex_240458
C_681932,Pm_312845,Ex_240458
C_681932,Pm_312846,Ex_240458
C_681932,Pm_312847,Ex_240466
C_681932,Pm_312848,Ex_240466
C_681932,Pm_312849,Ex_240466
C_681932,Pm_312850,Ex_240466
C_681932,Pm_312851,Ex_240466
C_681932,Pm_312852,Ex_240466
C_681932,Pm_312853,Ex_240466
C_681932,Pm_312854,Ex_240466
C_681932,Pm_312855,Ex_240466
C_681932,Pm_312856,Ex_240466
C_681932,Pm_312857,Ex_240472
C_681932,Pm_312858,Ex_240472
C_681932,Pm_312859,Ex_240472
C_681932,Pm_312860,Ex_240472
C_681932,Pm_312861,Ex_240472
C_681932,Pm_312862,Ex_240472
C_681932,Pm_312863,Ex_240472
C_681932,Pm_312864,Ex_240472
C_681932,Pm_312865,Ex_240472
C_681932,Pm_312866,Ex_240472
C_681932,Pm_312867,Ex_240476
C_681932,Pm_312868,Ex_240476
C_681932,Pm_312869,Ex_240476
C_681932,Pm_312870,Ex_240476
C_681932,Pm_312871,Ex_240476
C_681932,Pm_312872,Ex_240476
C_681932,Pm_312873,Ex_240476
C_681932,Pm_312874,Ex_240476
C_681932,Pm_312875,Ex_240476
C_681932,Pm_312876,Ex_240476
C_681932,Pm_312877,Ex_240482
C_681932,Pm_312878,Ex_240482
C_681932,Pm_312879,Ex_240482
C_681932,Pm_312880,Ex_240482
C_681932,Pm_312881,Ex_240482
C_681932,Pm_312882,Ex_240482
C_681932,Pm_312883,Ex_240482
C_681932,Pm_312884,Ex_240482
C_681932,Pm_312885,Ex_240482
C_681932,Pm_312886,Ex_240482
C_682131,Pm_353139,Ex_265663
C_682131,Pm_353140,Ex_265663
C_682131,Pm_353141,Ex_265663
C_682131,Pm_353142,Ex_265663
C_682131,Pm_353143,Ex_265663
C_682131,Pm_353144,Ex_265663
C_682131,Pm_353145,Ex_265663
C_682131,Pm_353146,Ex_265663
C_682131,Pm_353147,Ex_265663
C_682131,Pm_353148,Ex_265663
C_682131,Pm_353149,Ex_265663
C_682131,Pm_353150,Ex_265673
C_682131,Pm_353151,Ex_265673
C_682131,Pm_353152,Ex_265673
C_682131,Pm_353153,Ex_265673
C_682131,Pm_353154,Ex_265673
C_682131,Pm_353155,Ex_265673
C_682131,Pm_353156,Ex_265673
C_682131,Pm_353157,Ex_265673
C_682131,Pm_353158,Ex_265673
C_682131,Pm_353159,Ex_265673
C_682131,Pm_353160,Ex_265673
C_682131,Pm_353161,Ex_265673
C_682131,Pm_353162,Ex_265673
C_682131,Pm_353163,Ex_265673
C_682131,Pm_353164,Ex_265673
C_682131,Pm_353165,Ex_265683
C_682131,Pm_353166,Ex_265683
C_682131,Pm_353167,Ex_265683
C_682131,Pm_353168,Ex_265683
C_682131,Pm_353169,Ex_265683
C_682131,Pm_353170,Ex_265683
C_682131,Pm_353171,Ex_265683
C_682131,Pm_353172,Ex_265683
C_682131,Pm_353173,Ex_265683
C_682131,Pm_353174,Ex_265683
C_682131,Pm_353175,Ex_265683
C_682131,Pm_353176,Ex_265683
C_682131,Pm_353177,Ex_265683
C_682131,Pm_353178,Ex_265683
C_682131,Pm_353179,Ex_265683
C_682131,Pm_353180,Ex_265693
C_682131,Pm_353181,Ex_265693
C_682131,Pm_353182,Ex_265693
C_682131,Pm_353183,Ex_265693
C_682131,Pm_353184,Ex_265693
C_682131,Pm_353185,Ex_265693
C_682131,Pm_353186,Ex_265693
C_682131,Pm_353187,Ex_265693
C_682131,Pm_353188,Ex_265693
C_682131,Pm_353189,Ex_265693
C_682131,Pm_353190,Ex_265693
C_682131,Pm_353191,Ex_265693
C_682131,Pm_353192,Ex_265693
C_682131,Pm_353193,Ex_265693
C_682131,Pm_353194,Ex_265704
C_682131,Pm_353195,Ex_265704
C_682131,Pm_353196,Ex_265704
C_682131,Pm_353197,Ex_265704
C_682131,Pm_353198,Ex_265704
C_682131,Pm_353199,Ex_265704
C_682131,Pm_353200,Ex_265704
C_682131,Pm_353201,Ex_265704
C_682131,Pm_353202,Ex_265704
C_682131,Pm_353203,Ex_265704
C_682131,Pm_353204,Ex_265704
C_682131,Pm_353205,Ex_265704
C_682131,Pm_353206,Ex_265704
C_682131,Pm_353207,Ex_265704
C_682131,Pm_353208,Ex_265704
C_682131,Pm_353209,Ex_265714
C_682131,Pm_353210,Ex_265714
C_682131,Pm_353211,Ex_265714
C_682131,Pm_353212,Ex_265714
C_682131,Pm_353213,Ex_265714
C_682131,Pm_353214,Ex_265714
C_682131,Pm_353215,Ex_265714
C_682131,Pm_353216,Ex_265714
C_682131,Pm_353217,Ex_265714
C_682131,Pm_353218,Ex_265714
C_682131,Pm_353219,Ex_265714
C_682131,Pm_353220,Ex_265714
C_682131,Pm_353221,Ex_265714
C_682131,Pm_353222,Ex_265722
C_682131,Pm_353223,Ex_265722
C_682131,Pm_353224,Ex_265722
C_682131,Pm_353225,Ex_265722
C_682131,Pm_353226,Ex_265722
C_682131,Pm_353227,Ex_265722
C_682131,Pm_353228,Ex_265722
C_682131,Pm_353229,Ex_265722
C_682131,Pm_353230,Ex_265722
C_682131,Pm_353231,Ex_265722
C_682131,Pm_353232,Ex_265722
C_682131,Pm_353233,Ex_265722
C_682131,Pm_353234,Ex_265722
C_682131,Pm_353235,Ex_265722
C_682131,Pm_353236,Ex_265722
C_682131,Pm_353237,Ex_265730
C_682131,Pm_353238,Ex_265730
C_682131,Pm_353239,Ex_265730
C_682131,Pm_353240,Ex_265730
C_682131,Pm_353241,Ex_265730
C_682131,Pm_353242,Ex_265730
C_682131,Pm_353243,Ex_265740
C_682131,Pm_353244,Ex_265740
C_682131,Pm_353245,Ex_265740
C_682131,Pm_353246,Ex_265740
C_682131,Pm_353247,Ex_265740
C_682131,Pm_353248,Ex_265740
C_682131,Pm_353249,Ex_265740
C_682131,Pm_353250,Ex_265740
C_682131,Pm_353251,Ex_265740
C_682131,Pm_353252,Ex_265740
C_682131,Pm_353253,Ex_265740
C_682131,Pm_353254,Ex_265750
C_682131,Pm_353255,Ex_265750
C_682131,Pm_353256,Ex_265750
C_682131,Pm_353257,Ex_265750
C_682131,Pm_353258,Ex_265750
C_682131,Pm_353259,Ex_265750
C_682131,Pm_353260,Ex_265750
C_682131,Pm_353261,Ex_265750
C_682131,Pm_353262,Ex_265750
C_682131,Pm_353263,Ex_265750
C_682131,Pm_353264,Ex_265750
C_682131,Pm_1012832,Ex_804053
C_682131,Pm_1012833,Ex_804053
C_682131,Pm_1012834,Ex_804053
C_682131,Pm_1012835,Ex_804053
C_682131,Pm_1012836,Ex_804053
C_682131,Pm_1012837,Ex_804053
C_682131,Pm_1012838,Ex_804053
C_682131,Pm_1012839,Ex_804053
C_682131,Pm_1012840,Ex_804053
C_682131,Pm_1012841,Ex_804053
C_682131,Pm_1012842,Ex_804053
C_682131,Pm_1012843,Ex_804053
C_682131,Pm_1012844,Ex_804053
C_682131,Pm_1012845,Ex_804053
C_682131,Pm_1012846,Ex_804053
C_682131,Pm_1012847,Ex_804053
C_682131,Pm_1012848,Ex_804053
C_682131,Pm_1012849,Ex_804053
C_682131,Pm_1012850,Ex_804053
C_682131,Pm_1012851,Ex_804053
C_682131,Pm_1012852,Ex_804053
C_682131,Pm_1012853,Ex_804053
C_682131,Pm_1012854,Ex_804053
C_682131,Pm_1012855,Ex_804053
C_682131,Pm_1012856,Ex_804053
C_682131,Pm_1012857,Ex_804053
C_682131,Pm_1012858,Ex_804053
C_682131,Pm_1012859,Ex_804053
C_682131,Pm_1012860,Ex_804053
C_682131,Pm_1012861,Ex_804053
C_682131,Pm_1012862,Ex_804053
C_682131,Pm_1012863,Ex_804053
C_682131,Pm_1012864,Ex_804053
C_682131,Pm_1012865,Ex_804053
C_682131,Pm_1012866,Ex_804053
C_682131,Pm_1012867,Ex_804053
C_682131,Pm_1012868,Ex_804053
C_682131,Pm_1012869,Ex_804053
C_682131,Pm_1012870,Ex_804053
C_682131,Pm_1012871,Ex_804053
C_682360,Pm_405030,Ex_305009
C_682360,Pm_405031,Ex_305009
C_682360,Pm_405032,Ex_305010
C_682360,Pm_405033,Ex_305010
C_682360,Pm_405034,Ex_305010
C_682360,Pm_405035,Ex_305011
C_682360,Pm_405036,Ex_305011
C_682360,Pm_405037,Ex_305011
C_682360,Pm_405038,Ex_305011
C_682360,Pm_405039,Ex_305011
C_682360,Pm_405040,Ex_305011
C_682360,Pm_405041,Ex_305011
C_682360,Pm_405042,Ex_305011
C_682360,Pm_405043,Ex_305012
C_682360,Pm_405044,Ex_305012
C_682360,Pm_405045,Ex_305012
C_682360,Pm_405046,Ex_305012
C_682360,Pm_405047,Ex_305012
C_682360,Pm_405048,Ex_305012
C_682360,Pm_405050,Ex_305012
C_682360,Pm_405051,Ex_305012
C_682360,Pm_405052,Ex_305012
C_682360,Pm_405053,Ex_305012
C_682360,Pm_405054,Ex_305026
C_682360,Pm_405055,Ex_305026
C_682360,Pm_405056,Ex_305027
C_682360,Pm_405057,Ex_305027
C_682360,Pm_405058,Ex_305027
C_682360,Pm_405059,Ex_305028
C_682360,Pm_405060,Ex_305028
C_682360,Pm_405061,Ex_305028
C_682360,Pm_405062,Ex_305028
C_682360,Pm_405063,Ex_305028
C_682360,Pm_405064,Ex_305028
C_682360,Pm_405065,Ex_305029
C_682360,Pm_405066,Ex_305030
C_682360,Pm_405067,Ex_305030
C_682360,Pm_405068,Ex_305030
C_682360,Pm_405070,Ex_305031
C_682360,Pm_405071,Ex_305031
C_682360,Pm_405072,Ex_305031
C_682360,Pm_405073,Ex_305031
C_682360,Pm_405074,Ex_305031
C_682360,Pm_405075,Ex_305031
C_682360,Pm_405076,Ex_305031
C_682360,Pm_405077,Ex_305031
C_682360,Pm_405078,Ex_305031
C_682360,Pm_405079,Ex_305031
C_682360,Pm_405080,Ex_305051
C_682360,Pm_405081,Ex_305053
C_682360,Pm_405082,Ex_305053
C_682360,Pm_405083,Ex_305053
C_682360,Pm_405084,Ex_305053
C_682360,Pm_405085,Ex_305053
C_682360,Pm_405087,Ex_305054
C_682360,Pm_405088,Ex_305054
C_682360,Pm_405089,Ex_305054
C_682360,Pm_405090,Ex_305054
C_682360,Pm_405091,Ex_305055
C_682360,Pm_405092,Ex_305055
C_682360,Pm_405093,Ex_305055
C_682360,Pm_405094,Ex_305055
C_682360,Pm_405095,Ex_305055
C_682360,Pm_405096,Ex_305055
C_682360,Pm_405097,Ex_305055
C_682360,Pm_405099,Ex_305056
C_682360,Pm_405100,Ex_305056
C_682360,Pm_405101,Ex_305057
C_682360,Pm_405102,Ex_305057
C_682360,Pm_405103,Ex_305057
C_682360,Pm_405104,Ex_305057
C_682360,Pm_405105,Ex_305057
C_682360,Pm_405106,Ex_305057
C_682360,Pm_405107,Ex_305057
C_682360,Pm_405108,Ex_305057
C_682360,Pm_405109,Ex_305057
C_682360,Pm_405110,Ex_305057
C_682360,Pm_405112,Ex_305072
C_682360,Pm_405113,Ex_305072
C_682360,Pm_405114,Ex_305072
C_682360,Pm_405115,Ex_305072
C_682360,Pm_405116,Ex_305072
C_682360,Pm_405117,Ex_305072
C_682360,Pm_405118,Ex_305073
C_682360,Pm_405119,Ex_305073
C_682360,Pm_405120,Ex_305073
C_682360,Pm_405121,Ex_305073
C_682360,Pm_405122,Ex_305073
C_682360,Pm_405123,Ex_305073
C_682360,Pm_405124,Ex_305074
C_682360,Pm_405125,Ex_305074
C_682360,Pm_405126,Ex_305074
C_682360,Pm_405127,Ex_305074
C_682360,Pm_405128,Ex_305074
C_682360,Pm_405129,Ex_305074
C_682360,Pm_405130,Ex_305074
C_682360,Pm_405131,Ex_305075
C_682360,Pm_405132,Ex_305075
C_682360,Pm_405133,Ex_305075
C_682360,Pm_405134,Ex_305075
C_682360,Pm_405135,Ex_305075
C_682360,Pm_405136,Ex_305075
C_682360,Pm_405137,Ex_305075
C_682360,Pm_405138,Ex_305075
C_682360,Pm_405139,Ex_305075
C_682360,Pm_405140,Ex_305075
C_682360,Pm_405141,Ex_305075
C_682360,Pm_405142,Ex_305076
C_682360,Pm_405143,Ex_305076
C_682360,Pm_405144,Ex_305076
C_682360,Pm_405145,Ex_305076
C_682360,Pm_405146,Ex_305076
C_682360,Pm_405147,Ex_305076
C_682360,Pm_405148,Ex_305076
C_682360,Pm_405149,Ex_305076
C_682360,Pm_405150,Ex_305076
C_682360,Pm_405151,Ex_305076
C_682360,Pm_405152,Ex_305098
C_682360,Pm_405153,Ex_305099
C_682360,Pm_405154,Ex_305099
C_682360,Pm_405155,Ex_305099
C_682360,Pm_405156,Ex_305099
C_682360,Pm_405157,Ex_305099
C_682360,Pm_405158,Ex_305099
C_682360,Pm_405159,Ex_305099
C_682360,Pm_405160,Ex_305099
C_682360,Pm_405161,Ex_305099
C_682360,Pm_405162,Ex_305099
C_682360,Pm_405163,Ex_305099
C_682360,Pm_405164,Ex_305099
C_682360,Pm_405165,Ex_305099
C_682360,Pm_405166,Ex_305099
C_682360,Pm_405167,Ex_305099
C_682360,Pm_405168,Ex_305099
C_682360,Pm_405169,Ex_305099
C_682360,Pm_405170,Ex_305099
C_682360,Pm_405171,Ex_305099
C_682360,Pm_405172,Ex_305099
C_682360,Pm_405173,Ex_305099
C_682360,Pm_405174,Ex_305099
C_682360,Pm_405175,Ex_305099
C_682360,Pm_405176,Ex_305099
C_682360,Pm_405177,Ex_305099
C_682360,Pm_405178,Ex_305101
C_682360,Pm_405179,Ex_305101
C_682360,Pm_405180,Ex_305101
C_682360,Pm_405181,Ex_305101
C_682360,Pm_405182,Ex_305101
C_682360,Pm_405183,Ex_305101
C_682360,Pm_405184,Ex_305101
C_682360,Pm_405185,Ex_305101
C_682360,Pm_405186,Ex_305103
C_682360,Pm_405187,Ex_305103
C_682360,Pm_405188,Ex_305104
C_682360,Pm_405189,Ex_305104
C_682360,Pm_405190,Ex_305104
C_682360,Pm_405191,Ex_305105
C_682360,Pm_405192,Ex_305105
C_682360,Pm_405193,Ex_305106
C_682360,Pm_405194,Ex_305106
C_682360,Pm_405195,Ex_305106
C_682360,Pm_405196,Ex_305106
C_682360,Pm_405197,Ex_305106
C_682360,Pm_405198,Ex_305106
C_682360,Pm_405199,Ex_305106
C_682360,Pm_405200,Ex_305106
C_682360,Pm_405201,Ex_305106
C_682360,Pm_405202,Ex_305106
C_682360,Pm_405203,Ex_305106
C_682360,Pm_405204,Ex_305106
C_682360,Pm_405205,Ex_305106
C_682360,Pm_405206,Ex_305106
C_682360,Pm_405207,Ex_305106
C_682360,Pm_405208,Ex_305106
C_682360,Pm_405209,Ex_305106
C_682360,Pm_405210,Ex_305106
C_682360,Pm_405211,Ex_305106
C_682360,Pm_405212,Ex_305106
C_682360,Pm_405213,Ex_305118
C_682360,Pm_405214,Ex_305118
C_682360,Pm_405215,Ex_305118
C_682360,Pm_405216,Ex_305118
C_682360,Pm_405217,Ex_305118
C_682360,Pm_405218,Ex_305119
C_682360,Pm_405219,Ex_305119
C_682360,Pm_405220,Ex_305119
C_682360,Pm_405221,Ex_305120
C_682360,Pm_405222,Ex_305120
C_682360,Pm_405223,Ex_305120
C_682360,Pm_405224,Ex_305121
C_682360,Pm_405225,Ex_305121
C_682360,Pm_405226,Ex_305121
C_682360,Pm_405227,Ex_305121
C_682360,Pm_405228,Ex_305121
C_682360,Pm_405229,Ex_305121
C_682360,Pm_405230,Ex_305121
C_682360,Pm_405231,Ex_305122
C_682360,Pm_405232,Ex_305122
C_682360,Pm_405233,Ex_305122
C_682360,Pm_405234,Ex_305122
C_682360,Pm_405235,Ex_305122
C_682360,Pm_405236,Ex_305122
C_682360,Pm_405237,Ex_305122
C_682360,Pm_405238,Ex_305122
C_682360,Pm_405239,Ex_305122
C_682360,Pm_405240,Ex_305122
C_682360,Pm_405241,Ex_305136
C_682360,Pm_405242,Ex_305136
C_682360,Pm_405243,Ex_305136
C_682360,Pm_405244,Ex_305137
C_682360,Pm_405245,Ex_305137
C_682360,Pm_405246,Ex_305138
C_682360,Pm_405247,Ex_305138
C_682360,Pm_405248,Ex_305138
C_682360,Pm_405249,Ex_305138
C_682360,Pm_405250,Ex_305138
C_682360,Pm_405251,Ex_305138
C_682360,Pm_405252,Ex_305138
C_682360,Pm_405253,Ex_305138
C_682360,Pm_405254,Ex_305138
C_682360,Pm_405255,Ex_305138
C_682360,Pm_405256,Ex_305138
C_682360,Pm_405257,Ex_305138
C_682360,Pm_405258,Ex_305138
C_682360,Pm_405259,Ex_305138
C_682360,Pm_405260,Ex_305138
C_682360,Pm_405261,Ex_305139
C_682360,Pm_405262,Ex_305139
C_682360,Pm_405263,Ex_305139
C_682360,Pm_405264,Ex_305139
C_682360,Pm_405265,Ex_305139
C_682360,Pm_405266,Ex_305139
C_682360,Pm_405267,Ex_305139
C_682360,Pm_405268,Ex_305139
C_682360,Pm_405269,Ex_305139
C_682360,Pm_405270,Ex_305139
C_682360,Pm_405271,Ex_305157
C_682360,Pm_405272,Ex_305157
C_682360,Pm_405273,Ex_305157
C_682360,Pm_405274,Ex_305158
C_682360,Pm_405275,Ex_305158
C_682360,Pm_405276,Ex_305158
C_682360,Pm_405277,Ex_305158
C_682360,Pm_405278,Ex_305158
C_682360,Pm_405279,Ex_305158
C_682360,Pm_405280,Ex_305158
C_682360,Pm_405281,Ex_305159
C_682360,Pm_405282,Ex_305159
C_682360,Pm_405283,Ex_305159
C_682360,Pm_405284,Ex_305159
C_682360,Pm_405285,Ex_305159
C_682360,Pm_405286,Ex_305159
C_682360,Pm_405287,Ex_305160
C_682360,Pm_405288,Ex_305160
C_682360,Pm_405289,Ex_305160
C_682360,Pm_405290,Ex_305160
C_682360,Pm_405291,Ex_305160
C_682360,Pm_405292,Ex_305160
C_682360,Pm_405293,Ex_305161
C_682360,Pm_405294,Ex_305161
C_682360,Pm_405295,Ex_305161
C_682360,Pm_405296,Ex_305161
C_682360,Pm_405297,Ex_305161
C_682360,Pm_405298,Ex_305161
C_682360,Pm_405299,Ex_305161
C_682360,Pm_405300,Ex_305161
C_682360,Pm_405301,Ex_305161
C_682360,Pm_405302,Ex_305161
C_682360,Pm_405305,Ex_305181
C_682360,Pm_405306,Ex_305181
C_682360,Pm_405307,Ex_305181
C_682360,Pm_405308,Ex_305181
C_682360,Pm_405309,Ex_305181
C_682360,Pm_405310,Ex_305181
C_682360,Pm_405311,Ex_305181
C_682360,Pm_405312,Ex_305181
C_682360,Pm_405313,Ex_305181
C_682360,Pm_405314,Ex_305181
C_682360,Pm_405315,Ex_305183
C_682360,Pm_405316,Ex_305183
C_682360,Pm_405317,Ex_305183
C_682360,Pm_405318,Ex_305183
C_682360,Pm_405319,Ex_305183
C_682360,Pm_405320,Ex_305183
C_682360,Pm_405321,Ex_305184
C_682360,Pm_405322,Ex_305184
C_682360,Pm_405323,Ex_305184
C_682360,Pm_405324,Ex_305184
C_682360,Pm_405325,Ex_305184
C_682360,Pm_405326,Ex_305185
C_682360,Pm_405327,Ex_305185
C_682360,Pm_405328,Ex_305186
C_682360,Pm_405329,Ex_305186
C_682360,Pm_405330,Ex_305186
C_682360,Pm_405331,Ex_305187
C_682360,Pm_405332,Ex_305187
C_682360,Pm_405333,Ex_305187
C_682360,Pm_405334,Ex_305187
C_682360,Pm_405335,Ex_305188
C_682360,Pm_405336,Ex_305188
C_682360,Pm_405337,Ex_305188
C_682360,Pm_405338,Ex_305189
C_682360,Pm_405339,Ex_305189
C_682360,Pm_405340,Ex_305189
C_682360,Pm_405341,Ex_305189
C_682360,Pm_405342,Ex_305189
C_682360,Pm_405344,Ex_305189
C_682360,Pm_405345,Ex_305189
C_682360,Pm_405347,Ex_305189
C_682360,Pm_405348,Ex_305189
C_682360,Pm_405349,Ex_305189
C_682381,Pm_412335,Ex_311465
C_682381,Pm_412336,Ex_311465
C_682381,Pm_412337,Ex_311465
C_682381,Pm_412338,Ex_311465
C_682381,Pm_412339,Ex_311465
C_682381,Pm_412340,Ex_311465
C_682381,Pm_412341,Ex_311465
C_682381,Pm_412342,Ex_311465
C_682381,Pm_412344,Ex_311465
C_682381,Pm_412345,Ex_311465
C_682381,Pm_412346,Ex_311465
C_682381,Pm_412347,Ex_311465
C_682381,Pm_412348,Ex_311465
C_682381,Pm_412349,Ex_311471
C_682381,Pm_412350,Ex_311471
C_682381,Pm_412351,Ex_311471
C_682381,Pm_412352,Ex_311471
C_682381,Pm_412353,Ex_311471
C_682381,Pm_412354,Ex_311471
C_682381,Pm_412355,Ex_311477
C_682381,Pm_412356,Ex_311477
C_682381,Pm_412357,Ex_311477
C_682381,Pm_412358,Ex_311477
C_682381,Pm_412359,Ex_311477
C_682381,Pm_412360,Ex_311477
C_682381,Pm_412361,Ex_311485
C_682381,Pm_412362,Ex_311485
C_682381,Pm_412363,Ex_311485
C_682381,Pm_412364,Ex_311485
C_682381,Pm_412365,Ex_311485
C_682381,Pm_412366,Ex_311485
C_682381,Pm_412367,Ex_311485
C_682381,Pm_412368,Ex_311485
C_682381,Pm_412369,Ex_311485
C_682381,Pm_412370,Ex_311485
C_682381,Pm_412372,Ex_311492
C_682381,Pm_412373,Ex_311492
C_682381,Pm_412374,Ex_311492
C_682381,Pm_412375,Ex_311492
C_682381,Pm_412376,Ex_311492
C_682381,Pm_412377,Ex_311492
C_682381,Pm_412378,Ex_311492
C_682381,Pm_412379,Ex_311492
C_682381,Pm_412381,Ex_311498
C_682381,Pm_412382,Ex_311498
C_682381,Pm_412383,Ex_311498
C_682381,Pm_412384,Ex_311498
C_682381,Pm_412385,Ex_311498
C_682381,Pm_412386,Ex_311508
C_682381,Pm_412387,Ex_311508
C_682381,Pm_412388,Ex_311508
C_682381,Pm_412389,Ex_311508
C_682381,Pm_412390,Ex_311508
C_682381,Pm_412391,Ex_311508
C_682381,Pm_412392,Ex_311508
C_682381,Pm_412394,Ex_311509
C_682381,Pm_412395,Ex_311509
C_682381,Pm_412397,Ex_311521
C_682381,Pm_412398,Ex_311521
C_682381,Pm_412399,Ex_311521
C_682381,Pm_412400,Ex_311521
C_682381,Pm_412401,Ex_311521
C_682381,Pm_412402,Ex_311521
C_682381,Pm_412403,Ex_311521
C_682381,Pm_412404,Ex_311521
C_682381,Pm_412405,Ex_311521
C_682381,Pm_412406,Ex_311522
C_682381,Pm_412407,Ex_311522
C_682381,Pm_412408,Ex_311529
C_682381,Pm_412409,Ex_311529
C_682381,Pm_412410,Ex_311529
C_682381,Pm_412411,Ex_311529
C_682381,Pm_412412,Ex_311529
C_682381,Pm_412413,Ex_311529
C_682381,Pm_412414,Ex_311529
C_682381,Pm_412416,Ex_311534
C_682381,Pm_412417,Ex_311534
C_682381,Pm_412418,Ex_311534
C_682381,Pm_412419,Ex_311536
C_682381,Pm_412421,Ex_311546
C_682381,Pm_412422,Ex_311546
C_682381,Pm_412423,Ex_311546
C_682381,Pm_412424,Ex_311546
C_682381,Pm_412425,Ex_311546
C_682381,Pm_412426,Ex_311546
C_682381,Pm_412427,Ex_311546
C_682381,Pm_412428,Ex_311546
C_682381,Pm_412429,Ex_311546
C_682381,Pm_412430,Ex_311555
C_682381,Pm_412431,Ex_311555
C_682381,Pm_412432,Ex_311555
C_682381,Pm_412433,Ex_311555
C_682381,Pm_412434,Ex_311555
C_682381,Pm_412435,Ex_311555
C_682381,Pm_412436,Ex_311555
C_682381,Pm_412437,Ex_311555
C_682381,Pm_412439,Ex_311555
C_682381,Pm_412440,Ex_311555
C_682381,Pm_412441,Ex_311555
C_682381,Pm_412442,Ex_311555
C_682381,Pm_412443,Ex_311555
C_682381,Pm_412444,Ex_311555
C_682381,Pm_412445,Ex_311555
C_682381,Pm_412446,Ex_311561
C_682381,Pm_412447,Ex_311561
C_682381,Pm_412448,Ex_311561
C_682381,Pm_412449,Ex_311561
C_682381,Pm_412450,Ex_311561
C_682381,Pm_412451,Ex_311561
C_682381,Pm_412452,Ex_311561
C_682381,Pm_412453,Ex_311561
C_682381,Pm_412454,Ex_311561
C_682381,Pm_412455,Ex_311561
C_682520,Pm_450465,Ex_343770
C_682520,Pm_2645028,Ex_343770
C_682520,Pm_450467,Ex_343771
C_682520,Pm_450468,Ex_343772
C_682520,Pm_450469,Ex_343772
C_682520,Pm_450470,Ex_343772
C_682520,Pm_450471,Ex_343772
C_682520,Pm_450472,Ex_343772
C_682520,Pm_2817940,Ex_343772
C_682520,Pm_2822229,Ex_343772
C_682520,Pm_450474,Ex_343784
C_682520,Pm_450475,Ex_343784
C_682520,Pm_450476,Ex_343785
C_682520,Pm_2822230,Ex_343785
C_682520,Pm_2822231,Ex_343785
C_682520,Pm_2822232,Ex_343785
C_682520,Pm_2822233,Ex_343785
C_682520,Pm_450477,Ex_343786
C_682520,Pm_450478,Ex_343787
C_682520,Pm_450479,Ex_343788
C_682520,Pm_450480,Ex_343788
C_682520,Pm_450481,Ex_343788
C_682520,Pm_450482,Ex_343788
C_682520,Pm_450483,Ex_343788
C_682520,Pm_450484,Ex_343788
